2010-01-01,93.98405645582854
2010-01-02,221.534685809537
2010-01-03,221.534685809537
2010-01-04,180.6647631813231
2010-01-05,147.2971006193721
2010-01-06,276.0807345082999
2010-01-07,155.37379883893203
2010-01-08,207.11681915573155
2010-01-09,85.68906172582714
2010-01-10,234.35523249291361
2010-01-11,212.02833679158365
2010-01-12,171.88330315261913
2010-01-13,141.14489100788407
2010-01-14,226.8138092405525
2010-01-15,155.37379883893203
2010-01-16,155.37379883893203
2010-01-17,248.85714285714286
2010-01-18,276.0807345082999
2010-01-19,90.4323155249032
2010-01-20,172.5187546137741
2010-01-21,207.11681915573155
2010-01-22,246.1041258426714
2010-01-23,207.711763860173
2010-01-24,220.8654999450203
2010-01-25,122.85064938592708
2010-01-26,234.6774968839754
2010-01-27,85.68906172582714
2010-01-28,137.72352185089974
2010-01-29,166.09972337103886
2010-01-30,123.26181660555923
2010-01-31,167.3625528291751
2010-02-01,155.37379883893203
2010-02-02,155.37379883893203
2010-02-03,155.37379883893203
2010-02-04,155.37379883893203
2010-02-05,155.37379883893203
2010-02-06,207.4396088622349
2010-02-07,275.5868291276442
2010-02-08,194.33636345647193
2010-02-09,147.2971006193721
2010-02-10,155.77417233700587
2010-02-11,135.596838607402
2010-02-12,146.3493892853774
2010-02-13,83.31695142499152
2010-02-14,109.23511206628086
2010-02-15,182.48947667329463
2010-02-16,136.015701800544
2010-02-17,192.75133482847568
2010-02-18,96.260207977424
2010-02-19,89.05044475417631
2010-02-20,187.64693369302873
2010-02-21,155.37379883893203
2010-02-22,265.16347837868375
2010-02-23,278.83635019110625
2010-02-24,178.49549672362662
2010-02-25,160.80693710698236
2010-02-26,156.67852921256218
2010-02-27,149.29187999356748
2010-02-28,155.77417233700587
2010-03-01,147.2971006193721
2010-03-02,165.8508451135489
2010-03-03,270.56110471657007
2010-03-04,73.43720563589797
2010-03-05,67.08469675808298
2010-03-06,109.84369870110038
2010-03-07,173.28473878972153
2010-03-08,155.37379883893203
2010-03-09,155.37379883893203
2010-03-10,453.44615384615383
2010-03-11,164.40367719469836
2010-03-12,101.93612896415338
2010-03-13,201.84710311273489
2010-03-14,117.88232109117253
2010-03-15,83.54343962686445
2010-03-16,61.7397262334606
2010-03-17,29.734886121230886
2010-03-18,137.54299488345782
2010-03-19,127.73802171894715
2010-03-20,136.94695748737047
2010-03-21,380.9616175935731
2010-03-22,104.95028649047066
2010-03-23,64.35319119659835
2010-03-24,115.80153517452347
2010-03-25,106.06214639322464
2010-03-26,62.781344528529175
2010-03-27,266.0769230769231
2010-03-28,233.1201360666547
2010-03-29,139.38512580815578
2010-03-30,254.26345365185938
2010-03-31,175.30913992094673
2010-04-01,165.42091767763964
2010-04-02,238.7883022229778
2010-04-03,138.8121132638873
2010-04-04,218.21394484323602
2010-04-05,179.98221867884104
2010-04-06,164.40367719469836
2010-04-07,243.04021233524196
2010-04-08,83.54343962686445
2010-04-09,108.4728189072145
2010-04-10,416.56046934178534
2010-04-11,201.84710311273489
2010-04-12,389.75498471328666
2010-04-13,273.42574046020457
2010-04-14,256.24978888508656
2010-04-15,281.48797186701546
2010-04-16,219.11708910299944
2010-04-17,129.9468356803283
2010-04-18,83.81776554877175
2010-04-19,349.1111111111111
2010-04-20,392.68441064638785
2010-04-21,218.08809626005612
2010-04-22,244.9601667533056
2010-04-23,192.54913034567454
2010-04-24,216.3865393202792
2010-04-25,139.81290329514786
2010-04-26,78.0513007847997
2010-04-27,94.80442656052517
2010-04-28,100.70218339954643
2010-04-29,307.6002185962995
2010-04-30,192.54913034567454
2010-05-01,128.10022799125704
2010-05-02,225.63240939573197
2010-05-03,163.33501556772035
2010-05-04,109.42207308556254
2010-05-05,199.86077441843568
2010-05-06,226.45867152064315
2010-05-07,243.04021233524196
2010-05-08,136.94695748737047
2010-05-09,135.03771695205344
2010-05-10,334.0810276679841
2010-05-11,194.26619435761063
2010-05-12,172.5187546137741
2010-05-13,263.7690106039132
2010-05-14,210.50092262808687
2010-05-15,78.5009189063326
2010-05-16,136.7099589613493
2010-05-17,106.06214639322464
2010-05-18,149.29187999356748
2010-05-19,93.34677502441308
2010-05-20,101.93612896415338
2010-05-21,191.2381800112183
2010-05-22,387.58765355235755
2010-05-23,268.7387771046596
2010-05-24,351.9880869797453
2010-05-25,250.58498846304988
2010-05-26,338.2125920788737
2010-05-27,173.4587133647498
2010-05-28,70.72995060952248
2010-05-29,193.42851324650024
2010-05-30,304.9784694336609
2010-05-31,178.49549672362662
2010-06-01,169.78260456871925
2010-06-02,238.7883022229778
2010-06-03,82.58617450486597
2010-06-04,103.46727084815778
2010-06-05,308.6363636363636
2010-06-06,155.51274447001887
2010-06-07,122.41724368368534
2010-06-08,187.33804213158527
2010-06-09,175.50280448911315
2010-06-10,125.79362451748393
2010-06-11,246.9813955495444
2010-06-12,575.7852750447227
2010-06-13,175.30913992094673
2010-06-14,178.8527838511646
2010-06-15,140.68849871711663
2010-06-16,146.0277177518289
2010-06-17,152.92524775853755
2010-06-18,120.44984464243672
2010-06-19,57.2340989020675
2010-06-20,157.2365205654903
2010-06-21,158.6884950886051
2010-06-22,254.20111528298494
2010-06-23,406.7
2010-06-24,124.53142285161645
2010-06-25,241.6243686668136
2010-06-26,164.24405001336785
2010-06-27,273.070197814381
2010-06-28,107.67228605173152
2010-06-29,165.53696742220083
2010-06-30,180.6647631813231
2010-07-01,67.03881850229314
2010-07-02,64.35203334890409
2010-07-03,92.12329984853194
2010-07-04,121.25139286241314
2010-07-05,210.37463923012564
2010-07-06,274.22980502987656
2010-07-07,223.45131003346629
2010-07-08,197.2029519455206
2010-07-09,127.93354144932044
2010-07-10,147.27815829828117
2010-07-11,245.94837620751684
2010-07-12,243.31149521500015
2010-07-13,173.78713378039882
2010-07-14,259.46102053318134
2010-07-15,227.68732836018134
2010-07-16,101.90001831724743
2010-07-17,142.7805797272683
2010-07-18,331.48597486204784
2010-07-19,394.8393073921526
2010-07-20,328.18040233614533
