2010-01-01,113.98405645582855
2010-01-02,330.0815132465216
2010-01-03,183.82477474059363
2010-01-04,235.68256089938745
2010-01-05,330.0815132465216
2010-01-06,267.938001522888
2010-01-07,174.63950531062017
2010-01-08,313.64475272170415
2010-01-09,273.24928661396757
2010-01-10,252.21322541696338
2010-01-11,203.15850164914352
2010-01-12,215.3575238849255
2010-01-13,185.52115985988098
2010-01-14,229.9912357923637
2010-01-15,318.96372627327185
2010-01-16,159.90860319197202
2010-01-17,296.76190476190476
2010-01-18,284.12266386686724
2010-01-19,112.93520988250803
2010-01-20,119.50424495982733
2010-01-21,152.89787281143447
2010-01-22,229.9912357923637
2010-01-23,252.21322541696338
2010-01-24,360.2484422626759
2010-01-25,193.38241711863782
2010-01-26,235.68256089938745
2010-01-27,272.7194879970255
2010-01-28,159.22793487574978
2010-01-29,201.91501191421762
2010-01-30,148.07629093142123
2010-01-31,174.63950531062017
2010-02-01,247.252091704912
2010-02-02,267.938001522888
2010-02-03,183.82477474059363
2010-02-04,186.9382646398593
2010-02-05,267.938001522888
2010-02-06,247.252091704912
2010-02-07,373.0332517426246
2010-02-08,279.0478837042674
2010-02-09,264.87493571552454
2010-02-10,224.2765370342148
2010-02-11,162.17380037802573
2010-02-12,179.0671424529192
2010-02-13,99.91742324074228
2010-02-14,139.2494607599227
2010-02-15,273.24928661396757
2010-02-16,360.2484422626759
2010-02-17,183.82477474059363
2010-02-18,118.41291143010494
2010-02-19,107.33833335468128
2010-02-20,281.3953228635752
2010-02-21,159.90860319197202
2010-02-22,222.67308955288837
2010-02-23,199.83522496743305
2010-02-24,183.82477474059363
2010-02-25,196.51963082521195
2010-02-26,199.83522496743305
2010-02-27,191.1706395717806
2010-02-28,153.39493473063345
2010-03-01,217.68674980732894
2010-03-02,218.5895792687609
2010-03-03,300.8439832074536
2010-03-04,92.3571232142039
2010-03-05,79.12101222690352
2010-03-06,138.9409252096934
2010-03-07,238.07306573070156
2010-03-08,339.1687660918565
2010-03-09,223.32591947487273
2010-03-10,553.7538461538461
