2010-01-01,161.81204505614187,CA
2010-01-02,61.52643964375217,CA
2010-01-03,131.8307935816887,CA
2010-01-04,124.70308059224918,CA
2010-01-05,43.72102203015635,CA
2010-01-06,69.1832726512854,CA
2010-01-07,94.08734461390297,CA
2010-01-08,193.8545467086023,CA
2010-01-09,344.5,CA
2010-01-10,81.85464856871221,CA
2010-01-11,64.2896743168237,CA
2010-01-12,121.71413992520328,CA
2010-01-13,339.51871541802115,CA
2010-01-14,
2010-01-15,
2010-01-16,129.7892746161475,CA
2010-01-17,186.21178299431404,CA
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,573.0,CA
2010-01-23,168.0314182401758,CA
2010-01-24,100.76784797640912,CA
2010-01-25,196.49829230164084,CA
2010-01-26,
2010-01-27,217.744110209781,CA
2010-01-28,78.27229488111115,CA
2010-01-29,208.79914140757128,CA
2010-01-30,229.09847436141183,CA
2010-01-31,
2010-02-01,395.7037037037037,CA
2010-02-02,410.551770326383,CA
2010-02-03,196.55824955418987,CA
2010-02-04,328.4833949168356,CA
2010-02-05,
2010-02-06,367.0802296616216,CA
2010-02-07,153.07883362935777,CA
2010-02-08,125.5564502101633,CA
2010-02-09,
2010-02-10,84.25460420562861,CA
2010-02-11,203.70717650302663,CA
2010-02-12,196.98040351533632,CA
2010-02-13,157.20213775025746,CA
2010-02-14,
2010-02-15,90.6821709630392,CA
2010-02-16,76.18971445898077,CA
2010-02-17,106.0819285801453,CA
2010-02-18,237.88243937236743,CA
2010-02-19,287.5736217418665,CA
2010-02-20,287.04491624518056,CA
2010-02-21,329.4795825261167,CA
2010-02-22,111.35001781952653,CA
2010-02-23,178.9040449559257,CA
2010-02-24,
2010-02-25,194.61236109194652,CA
2010-02-26,
2010-02-27,444.0051678713774,CA
2010-02-28,
2010-03-01,203.53846153846158,CA
2010-03-02,260.68108561451453,CA
2010-03-03,346.5944585427317,CA
2010-03-04,167.62632527072896,CA
2010-03-05,212.19435237918887,CA
2010-03-06,518.4929214929215,CA
2010-03-07,251.5104113763332,CA
2010-03-08,383.90395507839355,CA
2010-03-09,103.87368975065401,CA
2010-03-10,296.212118884263,CA
2010-03-11,110.58967377407946,CA
2010-03-12,94.50706927649637,CA
2010-03-13,172.01861041967382,CA
2010-03-14,
2010-03-15,100.12901304628934,CA
2010-03-16,99.8100930854089,CA
2010-03-17,80.6992010298715,CA
2010-03-18,136.05042594609827,CA
2010-03-19,144.9367483240081,CA
2010-03-20,204.2446597700199,CA
2010-03-21,
2010-03-22,
2010-03-23,
2010-03-24,390.1730273237054,CA
2010-03-25,279.56022829949967,CA
2010-03-26,220.09197224571747,CA
2010-03-27,222.80003759396394,CA
2010-03-28,109.40844863532456,CA
2010-03-29,142.42821455559553,CA
2010-03-30,202.9257036373757,CA
2010-03-31,
2010-04-01,222.62259383387837,CA
2010-04-02,235.05250861204917,CA
2010-04-03,355.8952251072319,CA
2010-04-04,306.16082521616414,CA
2010-04-05,327.56617300281823,CA
2010-04-06,93.71559540245305,CA
2010-04-07,63.77430362985777,CA
2010-04-08,64.42167073717316,CA
2010-04-09,116.27311643190157,CA
2010-04-10,296.17199785531403,CA
2010-04-11,
2010-04-12,405.2222191322168,CA
2010-04-13,228.47802884569643,CA
2010-04-14,
2010-04-15,275.90716644008546,CA
2010-04-16,246.5112481991599,CA
2010-04-17,
2010-04-18,193.21689206178237,CA
2010-04-19,148.7632439709365,CA
2010-04-20,440.721613202099,CA
2010-04-21,419.96666666666664,CA
2010-04-22,
2010-04-23,
2010-04-24,265.92864530231003,CA
2010-04-25,231.79179577611478,CA
2010-04-26,289.9539001095595,CA
2010-04-27,520.0249376558603,CA
2010-04-28,172.56930631720087,CA
2010-04-29,121.93489754182167,CA
2010-04-30,
2010-05-01,127.57454721791373,CA
2010-05-02,171.00469650731876,CA
2010-05-03,141.50412441834203,CA
2010-05-04,130.63278746852308,CA
2010-05-05,185.9563871541536,CA
2010-05-06,187.2139947859636,CA
2010-05-07,
2010-05-08,172.55780709851092,CA
2010-05-09,502.2004422221253,CA
2010-05-10,281.505532576174,CA
2010-05-11,111.3920650028421,CA
2010-05-12,104.74793754736538,CA
2010-05-13,187.35265662017446,CA
2010-05-14,
2010-05-15,286.49347167033727,CA
2010-05-16,290.06926796702976,CA
2010-05-17,
2010-05-18,450.9054109031732,CA
2010-05-19,230.61479008653362,CA
2010-05-20,128.3805456432854,CA
2010-05-21,252.9407561544856,CA
2010-05-22,307.9291887988579,CA
2010-05-23,193.13093636853802,CA
2010-05-24,183.6017694235664,CA
2010-05-25,172.29391093333868,CA
2010-05-26,124.25521965155066,CA
2010-05-27,
2010-05-28,277.2069218568756,CA
2010-05-29,78.72990015978596,CA
2010-05-30,104.18108581181741,CA
2010-05-31,
2010-06-01,283.2212721367091,CA
2010-06-02,297.9185869301057,CA
2010-06-03,232.29353699688315,CA
2010-06-04,229.1885813777506,CA
2010-06-05,217.649362648654,CA
2010-06-06,188.4638488216771,CA
2010-06-07,248.597139639498,CA
2010-06-08,224.65334012328506,CA
2010-06-09,220.53341593656842,CA
2010-06-10,298.0621424446245,CA
2010-06-11,467.0813009411802,CA
2010-06-12,435.1078566645964,CA
2010-06-13,239.7576342805719,CA
2010-06-14,178.03825425683,CA
2010-06-15,
2010-06-16,177.82928513158294,CA
2010-06-17,116.09079389673127,CA
2010-06-18,188.01103736957822,CA
2010-06-19,97.2427642213651,CA
2010-06-20,142.52399164565267,CA
2010-06-21,163.4559437777819,CA
2010-06-22,161.3786414131465,CA
