2010-01-01,120.05245552486915
2010-01-02,46.78454755453407
2010-01-03,97.48376168332376
2010-01-04,94.12881424163655
2010-01-05,32.065321810371444
2010-01-06,52.103843953486674
2010-01-07,70.68615199427337
2010-01-08,150.36117502620976
2010-01-09,255.0
2010-01-10,61.01810922308444
2010-01-11,49.444636517459756
2010-01-12,91.70308723539179
2010-01-13,255.37994394531074
2010-01-14,
2010-01-15,
2010-01-16,96.8209385909534
2010-01-17,137.64977820098838
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,513.5
2010-01-23,128.97221859887463
2010-01-24,75.27010364628985
2010-01-25,93.97036605585896
2010-01-26,
2010-01-27,165.22643251567325
2010-01-28,58.38685087552813
2010-01-29,154.42689389011755
2010-01-30,175.9206463218477
2010-01-31,
2010-02-01,225.22222222222226
2010-02-02,309.6700653285842
2010-02-03,147.20799229355268
2010-02-04,259.66312957212784
2010-02-05,
2010-02-06,320.50207363563766
2010-02-07,113.53654724178283
2010-02-08,96.7832602268222
2010-02-09,
2010-02-10,62.81601691512213
2010-02-11,151.23287134536653
2010-02-12,149.25570447203177
2010-02-13,119.2597477113056
2010-02-14,
2010-02-15,69.17613430949193
2010-02-16,58.25765966697632
2010-02-17,80.24124074619687
2010-02-18,176.40070763811036
2010-02-19,228.9685662683011
2010-02-20,220.3461605892865
2010-02-21,254.3822358301917
2010-02-22,84.10561432477921
2010-02-23,142.97456890146128
2010-02-24,
2010-02-25,145.75473425185487
2010-02-26,
2010-02-27,340.34657646576466
2010-02-28,
2010-03-01,150.53846153846158
2010-03-02,215.18957760880718
2010-03-03,270.2326416748099
2010-03-04,125.49669276082386
2010-03-05,161.36614429422306
2010-03-06,383.7885027885028
2010-03-07,194.62698781402997
2010-03-08,290.3769777956712
2010-03-09,78.3893804007973
2010-03-10,222.9836134492729
2010-03-11,83.54948385278188
2010-03-12,72.0234900088254
2010-03-13,131.2132076925143
2010-03-14,
2010-03-15,73.96161006370673
2010-03-16,76.14295384045084
2010-03-17,60.90846881647674
2010-03-18,101.6952896359265
2010-03-19,110.3639674991889
2010-03-20,153.47715158819256
2010-03-21,
2010-03-22,
2010-03-23,
2010-03-24,288.4044693508314
2010-03-25,207.861494658068
2010-03-26,162.26799848821912
2010-03-27,166.55600253059313
2010-03-28,82.08608714242342
2010-03-29,106.52067835745493
2010-03-30,163.1983246678221
2010-03-31,
2010-04-01,175.50096620010663
2010-04-02,175.1799615870295
2010-04-03,263.32848426096
2010-04-04,227.7934083791524
2010-04-05,108.75428193477886
2010-04-06,70.62301084596503
2010-04-07,47.06859377200374
2010-04-08,48.48284418379571
2010-04-09,85.91950622272572
2010-04-10,220.8907923163644
2010-04-11,
2010-04-12,302.471730571257
2010-04-13,176.67466848235284
2010-04-14,
2010-04-15,203.99126043892025
2010-04-16,182.31385047718385
2010-04-17,
