"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/15/2010","AQS","120570030","3","13.4","ug/m3 LC","54","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/16/2010","AQS","120570030","3","10.5","ug/m3 LC","44","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/17/2010","AQS","120570030","3","5.6","ug/m3 LC","23","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/18/2010","AQS","120570030","3","7.3","ug/m3 LC","30","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/19/2010","AQS","120570030","3","8.1","ug/m3 LC","34","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/20/2010","AQS","120570030","3","12.9","ug/m3 LC","53","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/21/2010","AQS","120570030","3","14.1","ug/m3 LC","55","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/22/2010","AQS","120570030","3","10.2","ug/m3 LC","43","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/23/2010","AQS","120570030","3","12.3","ug/m3 LC","51","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/24/2010","AQS","120570030","3","11.7","ug/m3 LC","49","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/25/2010","AQS","120570030","3","7.3","ug/m3 LC","30","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/26/2010","AQS","120570030","3","7.7","ug/m3 LC","32","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/27/2010","AQS","120570030","3","7.2","ug/m3 LC","30","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/28/2010","AQS","120570030","3","10.6","ug/m3 LC","44","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/29/2010","AQS","120570030","3","12.3","ug/m3 LC","51","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/30/2010","AQS","120570030","3","8.3","ug/m3 LC","35","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"01/31/2010","AQS","120570030","3","6.2","ug/m3 LC","26","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
