STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100101,27.1,11.7,32.9,21.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100102,26.9,11.7,32.8,21.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100103,26.8,11.8,32.7,20.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100104,26.7,11.8,32.6,20.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100105,26.6,11.9,32.5,20.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100106,26.4,11.9,32.4,20.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100107,26.3,12.0,32.3,20.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100108,26.2,12.0,32.2,20.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100109,26.1,12.1,32.2,20.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100110,26.0,12.1,32.1,20.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100111,26.0,12.2,32.0,19.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100112,25.9,12.2,32.0,19.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100113,25.8,12.3,31.9,19.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100114,25.7,12.3,31.9,19.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100115,25.7,12.4,31.9,19.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100116,25.6,12.4,31.8,19.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100117,25.6,12.5,31.8,19.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100118,25.6,12.5,31.8,19.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100119,25.5,12.6,31.8,19.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100120,25.5,12.6,31.8,19.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100121,25.5,12.7,31.9,19.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100122,25.5,12.7,31.9,19.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100123,25.6,12.8,32.0,19.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100124,25.6,12.8,32.0,19.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100125,25.7,12.8,32.1,19.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100126,25.7,12.9,32.2,19.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100127,25.8,12.9,32.3,19.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100128,25.9,12.9,32.4,19.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100129,26.0,13.0,32.5,19.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100130,26.1,13.0,32.6,19.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100131,26.2,13.0,32.7,19.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100201,26.4,13.1,32.9,19.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100202,26.5,13.1,33.1,20.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100203,26.7,13.1,33.3,20.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100204,26.9,13.1,33.5,20.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100205,27.1,13.2,33.7,20.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100206,27.3,13.2,33.9,20.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100207,27.5,13.2,34.1,20.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100208,27.7,13.2,34.4,21.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100209,28.0,13.3,34.6,21.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100210,28.2,13.3,34.9,21.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100211,28.5,13.3,35.1,21.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100212,28.8,13.4,35.4,22.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100213,29.0,13.4,35.7,22.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100214,29.3,13.4,36.0,22.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100215,29.6,13.5,36.3,22.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100216,29.9,13.5,36.6,23.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100217,30.2,13.5,37.0,23.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100218,30.5,13.6,37.3,23.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100219,30.8,13.6,37.6,24.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100220,31.1,13.7,38.0,24.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100221,31.4,13.7,38.3,24.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100222,31.7,13.8,38.6,24.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100223,32.1,13.8,39.0,25.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100224,32.4,13.9,39.3,25.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100225,32.7,13.9,39.7,25.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100226,33.0,14.0,40.0,26.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100227,33.3,14.1,40.3,26.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100228,33.6,14.1,40.7,26.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100301,33.9,14.2,41.0,26.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100302,34.2,14.3,41.3,27.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100303,34.5,14.3,41.7,27.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100304,34.8,14.4,42.0,27.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100305,35.1,14.5,42.3,27.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100306,35.4,14.5,42.7,28.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100307,35.7,14.6,43.0,28.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100308,36.0,14.7,43.3,28.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100309,36.3,14.7,43.6,28.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100310,36.6,14.8,43.9,29.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100311,36.8,14.8,44.3,29.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100312,37.1,14.9,44.6,29.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100313,37.4,14.9,44.9,29.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100314,37.7,15.0,45.2,30.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100315,38.0,15.0,45.5,30.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100316,38.3,15.1,45.8,30.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100317,38.6,15.1,46.1,31.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100318,38.8,15.1,46.4,31.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100319,39.1,15.2,46.7,31.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100320,39.4,15.2,47.0,31.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100321,39.7,15.2,47.3,32.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100322,40.0,15.2,47.6,32.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100323,40.4,15.2,48.0,32.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100324,40.7,15.2,48.3,33.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100325,41.0,15.2,48.6,33.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100326,41.3,15.2,48.9,33.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100327,41.7,15.2,49.3,34.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100328,42.0,15.2,49.6,34.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100329,42.4,15.1,49.9,34.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100330,42.7,15.1,50.3,35.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100331,43.1,15.1,50.6,35.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100401,43.5,15.0,51.0,36.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100402,43.9,15.0,51.4,36.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100403,44.3,15.0,51.7,36.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100404,44.7,14.9,52.1,37.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100405,45.1,14.9,52.5,37.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100406,45.5,14.8,52.9,38.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100407,45.9,14.8,53.3,38.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100408,46.3,14.8,53.7,38.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100409,46.8,14.7,54.1,39.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100410,47.2,14.7,54.5,39.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100411,47.6,14.7,54.9,40.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100412,48.1,14.6,55.4,40.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100413,48.5,14.6,55.8,41.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100414,48.9,14.6,56.2,41.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100415,49.4,14.5,56.6,42.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100416,49.8,14.5,57.1,42.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100417,50.3,14.5,57.5,43.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100418,50.7,14.5,57.9,43.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100419,51.1,14.5,58.4,43.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100420,51.5,14.5,58.8,44.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100421,52.0,14.5,59.2,44.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100422,52.4,14.5,59.7,45.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100423,52.8,14.6,60.1,45.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100424,53.2,14.6,60.5,45.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100425,53.6,14.6,60.9,46.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100426,54.0,14.7,61.3,46.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100427,54.3,14.7,61.7,47.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100428,54.7,14.8,62.1,47.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100429,55.1,14.9,62.5,47.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100430,55.4,14.9,62.9,48.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100501,55.7,15.0,63.2,48.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100502,56.1,15.1,63.6,48.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100503,56.4,15.2,64.0,48.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100504,56.7,15.2,64.3,49.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100505,57.0,15.3,64.7,49.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100506,57.3,15.4,65.0,49.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100507,57.6,15.5,65.3,49.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100508,57.8,15.6,65.6,50.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100509,58.1,15.7,65.9,50.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100510,58.3,15.8,66.2,50.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100511,58.6,15.9,66.5,50.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100512,58.8,16.0,66.8,50.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100513,59.1,16.1,67.1,51.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100514,59.3,16.1,67.4,51.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100515,59.5,16.2,67.7,51.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100516,59.8,16.3,67.9,51.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100517,60.0,16.4,68.2,51.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100518,60.2,16.4,68.5,52.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100519,60.5,16.5,68.7,52.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100520,60.7,16.5,69.0,52.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100521,60.9,16.6,69.2,52.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100522,61.2,16.6,69.5,52.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100523,61.4,16.6,69.8,53.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100524,61.7,16.7,70.0,53.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100525,61.9,16.7,70.3,53.6,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100526,62.2,16.7,70.6,53.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100527,62.5,16.7,70.8,54.2,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100528,62.8,16.7,71.1,54.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100529,63.1,16.6,71.4,54.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100530,63.4,16.6,71.7,55.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100531,63.7,16.6,72.0,55.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100601,64.0,16.5,72.3,55.8,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100602,64.3,16.4,72.6,56.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100603,64.7,16.4,72.9,56.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100604,65.0,16.3,73.2,56.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100605,65.4,16.2,73.5,57.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100606,65.8,16.1,73.8,57.7,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100607,66.1,16.1,74.2,58.1,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100608,66.5,16.0,74.5,58.5,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100609,66.9,15.9,74.8,59.0,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100610,67.3,15.8,75.2,59.4,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100611,67.7,15.7,75.5,59.9,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100612,68.1,15.6,75.9,60.3,-9999,-9999,-9999,-9999
GHCND:USC00111550,CHICAGO NORTHERLY ISLAND IL US,180.4,41.86611,-87.61528,20100613,68.5,15.4,76.2,60.8,-9999,-9999,-9999,-9999
