STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100311,0.99,-9999,8.36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100312,1.08,-9999,8.45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100313,1.16,-9999,8.53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100314,1.24,-9999,8.61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100315,1.33,-9999,8.70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100316,1.42,-9999,8.79,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100317,1.51,-9999,8.88,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100318,1.60,-9999,8.97,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100319,1.69,-9999,9.06,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100320,1.77,-9999,9.14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100321,1.85,-9999,9.22,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100322,1.92,-9999,9.29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100323,2.00,-9999,9.37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100324,2.08,-9999,9.45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100325,2.15,-9999,9.52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100326,2.21,-9999,9.58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100327,2.27,-9999,9.64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100328,2.33,-9999,9.70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100329,2.39,-9999,9.76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100330,2.45,-9999,9.82,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100331,2.52,-9999,9.89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100401,0.07,-9999,9.96,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100402,0.14,-9999,10.03,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100403,0.21,-9999,10.10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100404,0.29,-9999,10.18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100405,0.39,-9999,10.28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100406,0.49,-9999,10.38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100407,0.60,-9999,10.49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100408,0.71,-9999,10.60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100409,0.85,-9999,10.74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100410,1.01,-9999,10.90,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100411,1.18,-9999,11.07,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100412,1.36,-9999,11.25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100413,1.56,-9999,11.45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100414,1.76,-9999,11.65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100415,1.96,-9999,11.85,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100416,2.16,-9999,12.05,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100417,2.37,-9999,12.26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100418,2.59,-9999,12.48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100419,2.82,-9999,12.71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100420,3.05,-9999,12.94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100421,3.27,-9999,13.16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100422,3.50,-9999,13.39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100423,3.75,-9999,13.64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100424,4.00,-9999,13.89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100425,4.25,-9999,14.14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100426,4.51,-9999,14.40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100427,4.76,-9999,14.65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100428,5.02,-9999,14.91,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100429,5.28,-9999,15.17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100430,5.54,-9999,15.43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100501,0.28,-9999,15.71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100502,0.56,-9999,15.99,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100503,0.85,-9999,16.28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100504,1.12,-9999,16.55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100505,1.39,-9999,16.82,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100506,1.67,-9999,17.10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100507,1.94,-9999,17.37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100508,2.20,-9999,17.63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100509,2.47,-9999,17.90,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100510,2.74,-9999,18.17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100511,3.00,-9999,18.43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100512,3.24,-9999,18.67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100513,3.48,-9999,18.91,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100514,3.72,-9999,19.15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100515,3.98,-9999,19.41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100516,4.21,-9999,19.64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100517,4.44,-9999,19.87,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100518,4.68,-9999,20.11,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100519,4.91,-9999,20.34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100520,5.18,-9999,20.61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100521,5.44,-9999,20.87,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100522,5.69,-9999,21.12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100523,5.93,-9999,21.36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100524,6.18,-9999,21.61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100525,6.44,-9999,21.87,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100526,6.70,-9999,22.13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100527,6.95,-9999,22.38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100528,7.22,-9999,22.65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100529,7.49,-9999,22.92,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100530,7.77,-9999,23.20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100531,8.05,-9999,23.48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100601,0.21,-9999,23.69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100602,0.42,-9999,23.90,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100603,0.64,-9999,24.12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100604,0.85,-9999,24.33,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100605,1.06,-9999,24.54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100606,1.26,-9999,24.74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100607,1.47,-9999,24.95,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100608,1.66,-9999,25.14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100609,1.86,-9999,25.34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100610,2.06,-9999,25.54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100611,2.26,-9999,25.74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100612,2.46,-9999,25.94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100613,2.64,-9999,26.12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100614,2.84,-9999,26.32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100615,3.03,-9999,26.51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100616,3.22,-9999,26.70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100617,3.41,-9999,26.89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100618,3.57,-9999,27.05,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100619,3.73,-9999,27.21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100620,3.89,-9999,27.37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100621,4.05,-9999,27.53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100622,4.22,-9999,27.70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100623,4.38,-9999,27.86,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100624,4.54,-9999,28.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100625,4.70,-9999,28.18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100626,4.84,-9999,28.32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100627,4.97,-9999,28.45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100628,5.10,-9999,28.58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100629,5.23,-9999,28.71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100630,5.36,-9999,28.84,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100701,0.17,-9999,29.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100702,0.36,-9999,29.20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100703,0.54,-9999,29.38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100704,0.72,-9999,29.56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100705,0.90,-9999,29.74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100706,1.07,-9999,29.91,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100707,1.26,-9999,30.10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100708,1.48,-9999,30.32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100709,1.69,-9999,30.53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100710,1.90,-9999,30.74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100711,2.11,-9999,30.95,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100712,2.31,-9999,31.15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100713,2.52,-9999,31.36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100714,2.71,-9999,31.55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100715,2.90,-9999,31.74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100716,3.10,-9999,31.94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100717,3.29,-9999,32.13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100718,3.49,-9999,32.33,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100719,3.70,-9999,32.54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100720,3.91,-9999,32.75,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100721,4.11,-9999,32.95,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100722,4.31,-9999,33.15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100723,4.51,-9999,33.35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100724,4.72,-9999,33.56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100725,4.93,-9999,33.77,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100726,5.14,-9999,33.98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100727,5.36,-9999,34.20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100728,5.58,-9999,34.42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100729,5.80,-9999,34.64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100730,6.03,-9999,34.87,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100731,6.24,-9999,35.08,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100801,0.21,-9999,35.29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100802,0.42,-9999,35.50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100803,0.63,-9999,35.71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100804,0.83,-9999,35.91,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100805,1.00,-9999,36.08,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100806,1.15,-9999,36.23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100807,1.30,-9999,36.38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00668814,WEATHER FORECAST OFFICE SAN JUAN US,8.5,18.42556,-65.99167,20100808,1.45,-9999,36.53,-9999,-9999,-9999,-9999,-9999,-9999
